,CD8_T_cells,CD4_T_cells,T_regulatory,NK_cells,B_cells,Macrophages_M1,Macrophages_M2,Dendritic_cells,Neutrophils,Mast_cells,Exhaustion,IFN_gamma
TCGA-BH-A1F8,-0.31825251416556266,-0.6529501725312401,-0.508618898578752,-0.5472653754502402,-0.7049568286508073,-0.6469226907989141,-0.37950097422148066,-1.1453080871814483,-0.07112368379382482,-0.5543016690753176,-0.27915916343789615,0.22930072898028944
TCGA-AC-A3HN,0.7918962497408479,0.6359356381355574,0.5568556110243048,0.29311927980389674,1.237111733475621,0.7554957952336271,0.7941452794625451,0.8970395399123908,0.08728254943745102,1.2527384150069036,0.6825394496854983,0.6513841573787071
TCGA-B6-A0RT,3.881507982146136,2.7514430025622882,2.391661816745252,3.1203108626896983,3.4932104381153715,0.8963918571156665,0.47862868178384044,1.5045391510771602,0.6614682181427072,-0.9415667371733071,3.022000335852625,2.6673507583350347
TCGA-A8-A08P,1.1887944605804335,0.7772272544143982,1.9272158320200912,0.6025308632929965,0.11221079426128908,0.7795028541431126,0.7524267923294384,0.10527627248223474,0.532281629275317,-0.36076132799125765,1.480288850309085,1.935716682337088
TCGA-BH-A0HN,-1.5142663731253063,-1.3813970855166524,-0.17685698084640133,-1.388334273164576,-0.958171803095278,-0.5858242949229344,-1.0436222345642512,-0.03308155321611084,-0.564447864054766,-0.8445000371734673,-1.1815207284269225,-1.0068628770452888
TCGA-BH-A0H0,-0.8083883366819256,-0.7128490816788355,0.3535080387531353,-1.054602011301562,-0.6974559226123384,-0.5031979735995129,-0.21108351801766037,-0.7946818511901089,-0.9023751872102409,0.838246567952436,-0.6828383647260196,-0.16123290046007943
TCGA-BH-A18T,-0.008052097134197207,-0.3738093224092277,0.32803122746702856,-0.3271330231604121,-0.3261237448031769,-0.0028217085958769056,-0.13460738958541055,-1.0728377229024337,-0.20060100860490607,-1.210499444626256,0.1510767848068179,0.15478876170487324
TCGA-BH-A0H9,-0.6568898763057537,-0.3415326188050401,-0.49133604400259023,-0.8192091379292631,-0.35851817304039707,-0.646662497813158,-0.2655566781034196,-0.5291458161355419,0.28553905166729737,-0.7939833582101495,-0.8746904225309724,-0.724336997207213
TCGA-E2-A14S,-0.2531444587341475,-0.19638478899165174,-0.12192676506589217,-0.6689699452122996,-0.694355350084512,0.29432952750911723,-0.1362949494906682,-0.21643173802078888,-0.25390159552220704,-0.5693332477457717,-0.19167800958165787,-0.1260744584697261
TCGA-A7-A26G,0.3371729150718121,1.033086418724381,1.1718394152859963,0.003572341390394434,0.9358418079904028,-0.02198099911077806,0.28615924535578,0.5833940971431569,0.3775123619700726,-0.13100029647232003,0.7520185185422756,0.6208449575136381
TCGA-W8-A86G,-0.8748074342273456,-0.7332406610609657,-0.43175792078850916,-0.7346685236401915,-0.4999664277118578,-0.8289279233573031,-0.9409860010326987,-0.007201316109600728,0.09564077491820418,0.4754077035997338,-0.7508902513682887,-0.9338339709815013
TCGA-B6-A0IH,0.8005533933747818,0.478214918792283,0.053535183233909135,0.4019287157207553,0.4123200744331258,-0.18042354871065605,-0.05626507681997512,1.2238667987574743,-0.3345110626925501,0.5525905274130115,0.21864149881095507,0.5229878383122721
